goal	rule	score
p7(X1, X1, a36, X0)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p0(a5, X3)	p0(X9, X9) :- p7(X9, X3, X0, X8), p0(X3, X0), p2(a14, X9), p4(X8, X3, X8, X3)	0
p4(X611, X211, X111, X611)	p4(a29, a54, X111, a29)	0
p4(X64, X24, X14, X64)	p4(a1, a7, X14, a1)	0
p1(a39, a97)	p1(X0, X8) :- p5(X6, X4), p5(a7, X8), p7(X8, X0, X4, X2)	0
p4(X611, X211, X111, X611)	p4(a23, a55, X111, a23)	0
p3(X0, a53)	p3(X0, X0) :- p7(X4, X4, X0, a63), p2(X0, X4)	0
p7(X41, X41, X01, a63)	p7(a65, a65, a2, a63)	0
p7(X85, X05, X45, X25)	p7(a97, a39, a50, X25)	0
p1(X7, X7)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p4(X611, X211, X111, X611)	p4(a35, a25, X111, a35)	0
p4(X09, X99, X29, X29)	p4(a77, X99, a88, a88)	0
p4(X66, X26, X16, X66)	p4(a2, X45, X16, a2)	0
p7(X810, X010, X410, X210)	p7(a97, a1, a50, X210)	0
p7(X86, X06, X46, X26)	p7(a97, X95, a0, X26)	0
p4(X68, X28, X18, X68)	p4(a0, a53, X18, a0)	0
p4(X612, X212, X112, X612)	p4(a2, a49, X112, a2)	0
p4(X68, X28, X18, X68)	p4(a31, a49, X18, a31)	0
p2(a29, a95)	p2(X3, X2) :- p4(X6, X2, X1, X6), p1(X3, X6)	0
p4(X64, X24, X14, X64)	p4(a29, a7, X14, a29)	0
p4(X611, X211, X111, X611)	p4(a0, a49, X111, a0)	0
p4(X610, X210, X110, X610)	p4(a48, a54, X110, a48)	0
p9(X02, X02, X02, X02)	p9(a88, a88, a88, a88)	0
p7(X0, a54, a31, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X810, X010, X410, X210)	p7(a97, a30, a50, X210)	0
p3(X9, a10)	p3(X0, X0) :- p7(X4, X4, X0, a63), p2(X0, X4)	0
p7(X812, X012, X412, X212)	p7(a97, a97, a47, X212)	0
p4(X66, X26, X16, X66)	p4(a46, a10, X16, a46)	0
p4(X66, X26, X16, X66)	p4(a35, a7, X16, a35)	0
p7(X88, X08, X48, X28)	p7(a97, a23, a20, X28)	0
p4(X67, X27, X17, X67)	p4(a16, X65, X17, a16)	0
p4(X66, X26, X16, X66)	p4(a29, a53, X16, a29)	0
p4(X610, X210, X110, X610)	p4(a1, X68, X110, a1)	0
p4(X61, X21, X11, X61)	p4(a55, X7, X11, a55)	0
p4(X613, X213, X113, X613)	p4(a23, a26, X113, a23)	0
p7(a97, a97, X48, X28)	p7(a97, a97, a51, X28)	0
p4(X613, X213, X113, X613)	p4(a0, a62, X113, a0)	0
p5(a7, X67)	p5(a7, a40)	0
p4(X610, X210, X110, X610)	p4(a29, a95, X110, a29)	0
p7(X0, a50, a50, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a46, X45, X25)	p7(a97, a46, a56, X25)	0
p7(X86, X06, X46, X26)	p7(a97, a97, a72, X26)	0
p4(X67, X27, X17, X67)	p4(a30, a55, X17, a30)	0
p7(a97, a39, X44, X24)	p7(a97, a39, a1, X24)	0
p5(a7, X85)	p5(a7, a97)	0
p7(a97, a35, X412, X212)	p7(a97, a35, a70, X212)	0
p4(X611, X211, X111, X611)	p4(a60, a27, X111, a60)	0
p7(X812, X012, X412, X212)	p7(a97, a1, a20, X212)	0
p1(a12, X0)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p5(X0, a38)	p5(X7, X7) :- p3(X0, X7)	0
p4(X65, X25, X15, X65)	p4(a39, a95, X15, a39)	0
p4(X66, X26, X16, X66)	p4(a46, a26, X16, a46)	0
p7(X0, a27, a36, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a48, X47, X27)	p7(a97, a48, a1, X27)	0
p7(a97, a39, X45, X25)	p7(a97, a39, a38, X25)	0
p7(X0, a25, a34, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a95, a53, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X63, X23, X13, X63)	p4(a2, a95, X13, a2)	0
p4(X69, X29, X19, X69)	p4(a60, a38, X19, a60)	0
p7(X3, X3, a51, X0)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X89, X09, X49, X29)	p7(a97, X98, a20, X29)	0
p4(X68, X28, X18, X68)	p4(a1, a53, X18, a1)	0
p4(X611, X211, X111, X611)	p4(a55, a49, X111, a55)	0
p7(X0, a23, a82, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X611, X211, X111, X611)	p4(a0, a54, X111, a0)	0
p4(X612, X212, X112, X612)	p4(a30, a90, X112, a30)	0
p4(X613, X213, X113, X613)	p4(a2, a7, X113, a2)	0
p4(X613, X213, X113, X613)	p4(a0, a63, X113, a0)	0
p7(X0, a63, a38, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X63, X23, X13, X63)	p4(a1, X42, X13, a1)	0
p7(a97, a97, X412, X212)	p7(a97, a97, a0, X212)	0
p7(X0, a59, a72, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X61, X21, X11, X61)	p4(a39, X7, X11, a39)	0
p4(X66, X26, X16, X66)	p4(a55, a7, X16, a55)	0
p7(a97, a30, X49, X29)	p7(a97, a30, a51, X29)	0
p7(X0, a95, a15, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a46, X411, X211)	p7(a97, a46, a31, X211)	0
p2(X0, a13)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p4(X68, X28, X18, X68)	p4(a16, a49, X18, a16)	0
p4(X02, X92, X22, X22)	p4(a77, X92, a97, a97)	0
p7(X810, X010, X410, X210)	p7(a97, X99, a1, X210)	0
p7(a97, X911, X412, X212)	p7(a97, X911, a53, X212)	0
p7(X0, a10, a38, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X612, X212, X112, X612)	p4(a29, a53, X112, a29)	0
p4(X611, X211, X111, X611)	p4(a60, a7, X111, a60)	0
p4(X111, X911, X111, a0)	p4(a25, a0, a25, a0)	0
p4(X611, X211, X111, X611)	p4(a48, a10, X111, a48)	0
p4(X68, X28, X18, X68)	p4(a35, a16, X18, a35)	0
p3(X0, a11)	p3(X0, X0) :- p7(X4, X4, X0, a63), p2(X0, X4)	0
p4(X610, X210, X110, X610)	p4(a30, a7, X110, a30)	0
p5(a7, X810)	p5(a7, a0)	0
p7(a97, a48, X49, X29)	p7(a97, a48, a56, X29)	0
p9(X20, X30, a0, X30)	p9(a46, a12, a0, a12)	0
p4(X612, X212, X112, X612)	p4(a23, a11, X112, a23)	0
p1(a39, X0)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p7(X80, X00, X40, X20)	p7(a13, a13, a35, X20)	0
p7(X0, a30, a51, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X610, X210, X110, X610)	p4(a16, X68, X110, a16)	0
p4(X69, X29, X19, X69)	p4(a16, a27, X19, a16)	0
p7(X0, a0, a76, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p5(a7, X92)	p5(a7, a54)	0
p4(X67, X27, X17, X67)	p4(a60, X46, X17, a60)	0
p7(X0, a74, a17, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a46, X48, X28)	p7(a97, a46, a38, X28)	0
p9(X04, X04, X04, X04)	p9(a38, a38, a38, a38)	0
p4(X09, X99, X29, X29)	p4(a77, X99, a22, a22)	0
p1(a22, X0)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p1(a90, X0)	p1(X0, X8) :- p5(X6, X4), p5(a7, X8), p7(X8, X0, X4, X2)	0
p7(X0, a0, a64, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X812, X012, X412, X212)	p7(a97, a30, a51, X212)	0
p7(a97, a97, X45, X25)	p7(a97, a97, a51, X25)	0
p4(X08, X98, X28, X28)	p4(X07, X98, a54, a54)	0
p7(a97, a1, X410, X210)	p7(a97, a1, a76, X210)	0
p7(a97, a1, X49, X29)	p7(a97, a1, a1, X29)	0
p7(X89, X09, X49, X29)	p7(a97, a29, a51, X29)	0
p4(X613, X213, X113, X613)	p4(a31, a54, X113, a31)	0
p7(a13, a13, X40, X20)	p7(a13, a13, a38, X20)	0
p4(X64, X24, X14, X64)	p4(a46, X62, X14, a46)	0
p4(X613, X213, X113, X613)	p4(a48, a27, X113, a48)	0
p7(X0, a95, a31, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a27, a20, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X1, X0, a61, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a60, a21, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p9(X06, X06, a24, X96)	p9(a11, a11, a24, X96)	0
p7(X0, a16, X1, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a48, X48, X28)	p7(a97, a48, a31, X28)	0
p9(X01, X01, a24, X91)	p9(a92, a92, a24, X91)	0
p9(X02, X02, X02, X02)	p9(a47, a47, a47, a47)	0
p4(X66, X26, X16, X66)	p4(a35, X45, X16, a35)	0
p9(X00, X00, X00, X00)	p9(a55, a55, a55, a55)	0
p3(X9, X9)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p4(X66, X26, X16, X66)	p4(a55, a10, X16, a55)	0
p4(X69, X29, X19, X69)	p4(a16, a50, X19, a16)	0
p7(X0, a29, a51, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X811, X011, X411, X211)	p7(a97, a97, a1, X211)	0
p7(X0, a54, a1, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X112, X912, X112, a0)	p4(a59, a0, a59, a0)	0
p4(X64, X24, X14, X64)	p4(a30, X31, X14, a30)	0
p7(X0, a59, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a35, X48, X28)	p7(a97, a35, a53, X28)	0
p4(X612, X212, X112, X612)	p4(a29, a1, X112, a29)	0
p7(X0, a59, a70, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, X92, X43, X23)	p7(a97, X92, a76, X23)	0
p7(X0, a62, a56, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X812, X012, X412, X212)	p7(a97, a97, a21, X212)	0
p4(X64, X24, X14, X64)	p4(a55, a7, X14, a55)	0
p7(X1, X0, a51, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X610, X210, X110, X610)	p4(a35, a95, X110, a35)	0
p9(X07, X07, X07, X07)	p9(a88, a88, a88, a88)	0
p7(a97, a97, X47, X27)	p7(a97, a97, a38, X27)	0
p7(a36, X0, a36, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X40, X40, X00, a63)	p7(a10, a10, a25, a63)	0
p7(X0, a59, a34, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X610, X210, X110, X610)	p4(a16, a49, X110, a16)	0
p4(X68, X28, X18, X68)	p4(a39, a25, X18, a39)	0
p4(X07, X97, X27, X27)	p4(a22, X97, a97, a97)	0
p4(X610, X210, X110, X610)	p4(a30, a95, X110, a30)	0
p4(X65, X25, X15, X65)	p4(a16, a16, X15, a16)	0
p7(X1, X1, a15, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X69, X29, X19, X69)	p4(a2, a90, X19, a2)	0
p4(X09, X99, X29, X29)	p4(a77, X99, a97, a97)	0
p7(X88, X08, X48, X28)	p7(a97, X97, a72, X28)	0
p7(X0, a54, a61, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X2, X1, X2, a12)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X111, X911, X111, a0)	p4(a50, a0, a50, a0)	0
p7(a97, a1, X412, X212)	p7(a97, a1, a0, X212)	0
p2(a54, X0)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p9(X05, X05, X05, X05)	p9(a0, a0, a0, a0)	0
p7(X89, X09, X49, X29)	p7(a97, a1, a82, X29)	0
p7(X84, X04, X44, X24)	p7(a97, a30, a1, X24)	0
p4(X611, X211, X111, X611)	p4(a55, a95, X111, a55)	0
p9(X24, X34, a0, X34)	p9(a63, a23, a0, a23)	0
p4(X69, X29, X19, X69)	p4(a46, a25, X19, a46)	0
p7(X89, X09, X49, X29)	p7(a97, a23, a72, X29)	0
p5(a7, X86)	p5(a7, a0)	0
p3(X5, a12)	p3(X0, X0) :- p7(X4, X4, X0, a63), p2(X0, X4)	0
p7(X0, a70, a0, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a39, a34, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p2(X0, a62)	p2(X3, X2) :- p4(X6, X2, X1, X6), p1(X3, X6)	0
p7(a97, a46, X49, X29)	p7(a97, a46, a1, X29)	0
p7(X0, a53, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p9(X00, X00, X00, X00)	p9(a27, a27, a27, a27)	0
p7(X811, X011, X411, X211)	p7(a97, a29, a15, X211)	0
p4(X69, X29, X19, X69)	p4(a2, X48, X19, a2)	0
p4(X62, X22, X12, X62)	p4(a55, a95, X12, a55)	0
p7(X0, a54, a51, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X89, X09, X49, X29)	p7(a97, a39, a0, X29)	0
p4(X67, X27, X17, X67)	p4(a55, a11, X17, a55)	0
p4(X010, X910, X210, X210)	p4(a77, X910, a25, a25)	0
p4(X610, X210, X110, X610)	p4(a60, a25, X110, a60)	0
p4(X06, X96, X26, X26)	p4(X05, X96, a18, a18)	0
p7(X3, X0, X3, X3)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a1, X411, X211)	p7(a97, a1, a51, X211)	0
p4(X611, X211, X111, X611)	p4(a60, a53, X111, a60)	0
p4(X67, X27, X17, X67)	p4(a46, X46, X17, a46)	0
p4(X610, X210, X110, X610)	p4(a23, a7, X110, a23)	0
p7(X84, X04, X44, X24)	p7(a97, a31, a72, X24)	0
p4(X68, X28, X18, X68)	p4(a30, a10, X18, a30)	0
p7(X0, a39, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a90, a72, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X611, X211, X111, X611)	p4(a35, a63, X111, a35)	0
p7(X812, X012, X412, X212)	p7(a97, a46, a64, X212)	0
p4(X65, X25, X15, X65)	p4(a1, a95, X15, a1)	0
p4(X611, X211, X111, X611)	p4(a1, a70, X111, a1)	0
p7(X0, a7, a17, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p5(a7, X610)	p5(a7, a35)	0
p7(X0, a74, a38, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a2, X412, X212)	p7(a97, a2, a0, X212)	0
p4(X07, X97, X27, X27)	p4(a77, X97, a22, a22)	0
p7(a97, a29, X412, X212)	p7(a97, a29, a34, X212)	0
p7(X0, X0, a21, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X65, X25, X15, X65)	p4(a2, a7, X15, a2)	0
p7(X0, a63, a64, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a14, a17, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p3(a75, a12)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p4(X07, X97, X27, X27)	p4(a22, X97, a80, a80)	0
p7(X0, a38, a47, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a97, X48, X28)	p7(a97, a97, a0, X28)	0
p7(X0, a26, a20, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X813, X013, X413, X213)	p7(a97, a48, a82, X213)	0
p7(X0, a50, a1, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, X2, a17, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X85, X05, X45, X25)	p7(a97, a46, a0, X25)	0
p7(X0, a74, a36, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X66, X26, X16, X66)	p4(a0, a26, X16, a0)	0
p4(X611, X211, X111, X611)	p4(a0, a26, X111, a0)	0
p5(a7, X81)	p5(a7, a48)	0
p4(X010, X910, X210, X210)	p4(a22, X910, a1, a1)	0
p4(X010, X910, X210, X210)	p4(a22, X910, a47, a47)	0
p4(X62, X22, X12, X62)	p4(a60, X60, X12, a60)	0
p4(X610, X210, X110, X610)	p4(a30, a59, X110, a30)	0
p2(a27, X0)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p4(X08, X98, X28, X28)	p4(a77, X98, a80, a80)	0
p4(X69, X29, X19, X69)	p4(a2, a49, X19, a2)	0
p4(X82, X32, X82, X32)	p4(a23, a17, a23, a17)	0
p7(X0, a2, a35, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X812, X012, X412, X212)	p7(a97, a48, a20, X212)	0
p7(X810, X010, X410, X210)	p7(a97, a39, a21, X210)	0
p7(X811, X011, X411, X211)	p7(a97, a1, a38, X211)	0
p7(X0, a23, a61, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X111, X911, X111, a0)	p4(a46, a0, a46, a0)	0
p7(a97, a35, X49, X29)	p7(a97, a35, a38, X29)	0
p4(X011, X911, X211, X211)	p4(a77, X911, a88, a88)	0
p0(X1, X5)	p0(X3, X3) :- p5(a13, X3), p4(a30, X8, X3, X8)	0
p7(X812, X012, X412, X212)	p7(a97, a31, a47, X212)	0
p7(a97, a2, X44, X24)	p7(a97, a2, a51, X24)	0
p7(X0, a35, a35, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a46, X48, X28)	p7(a97, a46, a53, X28)	0
p5(a7, X610)	p5(a7, a47)	0
p4(X612, X212, X112, X612)	p4(a31, a59, X112, a31)	0
p7(X0, a30, a56, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a11, a0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X610, X210, X110, X610)	p4(a46, a54, X110, a46)	0
p7(X0, a48, a38, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p9(X23, X33, a0, X33)	p9(a2, a65, a0, a65)	0
p7(X0, a90, a34, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X89, X09, X49, X29)	p7(a97, a0, a21, X29)	0
p4(X69, X29, X19, X69)	p4(a46, a90, X19, a46)	0
p4(X00, X90, X20, X20)	p4(a53, X90, a18, a18)	0
p4(X010, X910, X210, X210)	p4(a77, X910, a10, a10)	0
p4(X68, X28, X18, X68)	p4(a55, a95, X18, a55)	0
p7(X0, a11, a50, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X613, X213, X113, X613)	p4(a48, a55, X113, a48)	0
p4(X613, X213, X113, X613)	p4(a39, a95, X113, a39)	0
p7(a97, X93, X44, X24)	p7(a97, X93, a0, X24)	0
p7(X812, X012, X412, X212)	p7(a97, a55, a72, X212)	0
p7(a97, a31, X411, X211)	p7(a97, a31, a51, X211)	0
p7(X2, X1, X2, a55)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a1, X412, X212)	p7(a97, a1, a31, X212)	0
p1(a60, a97)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p4(X610, X210, X110, X610)	p4(a48, a49, X110, a48)	0
p7(a97, a97, X412, X212)	p7(a97, a97, a34, X212)	0
p4(X62, X22, X12, X62)	p4(a1, X41, X12, a1)	0
p3(X5, X5)	p3(X0, a77) :- p8(X2), p4(X0, X9, X2, X2)	0
p4(X07, X97, X27, X27)	p4(a22, X97, a55, a55)	0
p7(X88, X08, X48, X28)	p7(a97, a39, a0, X28)	0
p1(a22, X0)	p1(X0, X8) :- p5(X6, X4), p5(a7, X8), p7(X8, X0, X4, X2)	0
p4(X68, X28, X18, X68)	p4(a60, a7, X18, a60)	0
p7(X0, a14, a82, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a51, a2, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X611, X211, X111, X611)	p4(a16, a59, X111, a16)	0
p9(X03, X03, a24, X93)	p9(a93, a93, a24, X93)	0
p4(X613, X213, X113, X613)	p4(a23, a70, X113, a23)	0
p7(X84, X04, X44, X24)	p7(a97, a2, a20, X24)	0
p4(X68, X28, X18, X68)	p4(a46, a70, X18, a46)	0
p4(X64, X24, X14, X64)	p4(a60, X62, X14, a60)	0
p4(X63, X23, X13, X63)	p4(a46, a7, X13, a46)	0
p4(X67, X27, X17, X67)	p4(a46, a7, X17, a46)	0
p7(X0, a12, a21, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X813, X013, X413, X213)	p7(a97, a39, a64, X213)	0
p7(X0, a53, a17, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a16, X48, X28)	p7(a97, a16, a31, X28)	0
p7(a97, a16, X45, X25)	p7(a97, a16, a51, X25)	0
p7(X0, a95, a0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, X0, a56, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X89, X09, X49, X29)	p7(a97, a30, a61, X29)	0
p4(X612, X212, X112, X612)	p4(a0, a74, X112, a0)	0
p7(X811, X011, X411, X211)	p7(a97, a1, a82, X211)	0
p7(X89, X09, X49, X29)	p7(a97, a1, a20, X29)	0
p7(a97, a48, X410, X210)	p7(a97, a48, a38, X210)	0
p7(X0, a1, a36, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X411, X411, X011, a63)	p7(a11, a11, a38, a63)	0
p7(a97, a39, X412, X212)	p7(a97, a39, a51, X212)	0
p7(X0, a38, a1, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X69, X29, X19, X69)	p4(a55, a53, X19, a55)	0
p7(a97, a39, X49, X29)	p7(a97, a39, a34, X29)	0
p5(a7, X87)	p5(a7, a47)	0
p7(X82, X02, X42, X22)	p7(a97, X91, a64, X22)	0
p4(X69, X29, X19, X69)	p4(a35, a1, X19, a35)	0
p9(X211, X311, a0, X311)	p9(a38, a11, a0, a11)	0
p4(X011, X911, X211, X211)	p4(a77, X911, a54, a54)	0
p4(X613, X213, X113, X613)	p4(a23, a59, X113, a23)	0
p7(X0, a70, a70, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X62, X22, X12, X62)	p4(a31, a95, X12, a31)	0
p4(X611, X211, X111, X611)	p4(a23, a25, X111, a23)	0
p7(X84, X04, X44, X24)	p7(a97, a29, a50, X24)	0
p7(X813, X013, X413, X213)	p7(a97, a30, a82, X213)	0
p5(a7, X63)	p5(a7, a22)	0
p7(X0, a13, a51, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p3(a30, a97)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p9(X08, X08, a24, X98)	p9(a26, a26, a24, X98)	0
p7(X84, X04, X44, X24)	p7(a97, a39, a82, X24)	0
p7(X0, X1, a50, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X69, X29, X19, X69)	p4(a55, a50, X19, a55)	0
p7(X0, a12, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a0, X411, X211)	p7(a97, a0, a76, X211)	0
p7(X811, X011, X411, X211)	p7(a97, a0, a51, X211)	0
p7(a97, a39, X44, X24)	p7(a97, a39, a70, X24)	0
p4(X613, X213, X113, X613)	p4(a23, a25, X113, a23)	0
p7(X0, a49, a47, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X012, X912, X212, X212)	p4(a77, X912, a0, a0)	0
p4(X113, X913, X113, a0)	p4(a97, a0, a97, a0)	0
p4(X612, X212, X112, X612)	p4(a29, a27, X112, a29)	0
p4(X60, X20, X10, X60)	p4(a31, a64, X10, a31)	0
p4(X111, X911, X111, a0)	p4(a97, a0, a97, a0)	0
p7(a12, a43, a12, X7)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, X96, X47, X27)	p7(a97, X96, a31, X27)	0
p7(a97, a2, X411, X211)	p7(a97, a2, a56, X211)	0
p7(X85, X05, X45, X25)	p7(a97, a2, a50, X25)	0
p4(X68, X28, X18, X68)	p4(a16, X47, X18, a16)	0
p4(X613, X213, X113, X613)	p4(a23, a75, X113, a23)	0
p4(X05, X95, X25, X25)	p4(X04, X95, a22, a22)	0
p3(a48, a97)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p4(X18, X98, X18, a0)	p4(a26, a0, a26, a0)	0
p7(X89, X09, X49, X29)	p7(a97, a2, a35, X29)	0
p4(X613, X213, X113, X613)	p4(a2, a49, X113, a2)	0
p4(X08, X98, X28, X28)	p4(X07, X98, a1, a1)	0
p7(X0, a30, a64, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X85, X05, X45, X25)	p7(a97, a48, a0, X25)	0
p4(X611, X211, X111, X611)	p4(a16, X410, X111, a16)	0
p4(X613, X213, X113, X613)	p4(a1, a74, X113, a1)	0
p4(X611, X211, X111, X611)	p4(a46, a11, X111, a46)	0
p7(a97, a35, X49, X29)	p7(a97, a35, a53, X29)	0
p7(a82, X1, a82, X0)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a62, a34, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X89, X09, X49, X29)	p7(a97, a39, a20, X29)	0
p4(X613, X213, X113, X613)	p4(a35, a95, X113, a35)	0
p7(X3, X3, a53, X0)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a11, a43, a11, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X02, X92, X22, X22)	p4(a77, X92, a25, a25)	0
p7(a97, a35, X49, X29)	p7(a97, a35, a1, X29)	0
p7(X810, X010, X410, X210)	p7(a97, a31, a64, X210)	0
p4(X610, X210, X110, X610)	p4(a39, a59, X110, a39)	0
